28 put user2382277743992889674
24 scan user1891376871416232504 59
19 put user4470743613726820253
28 scan user3767000802979751636 16
17 scan user4742829991028966583 64
23 scan user3284760704687294564 60
28 scan user7400374480904559675 78
24 scan user2136116578335570768 81
23 scan user9126189571121922383 91
17 scan user4426000569727994740 15
24 scan user1490954650955529550 32
28 scan user7163446695865121275 12
17 scan user4696506068583788850 74
28 scan user7663956347164283586 8
24 scan user4717719199396206834 37
28 scan user7812994766777641990 19
28 scan user8568563673827977897 17
24 scan user1612950329371538908 53
23 scan user230755333624329136 42
17 scan user8214218770309709760 76
28 scan user1204019634569900060 14
28 put user3827369189965288439
23 scan user2136116578335570768 44
28 scan user5101049048026194000 18
24 scan user6178272541817424287 7
24 scan user186409759375606730 4
28 scan user4001778323236758856 35
24 scan user4866084573889911693 99
19 scan user6692066426742920785 89
17 scan user3642199094482780376 13
20 scan user7606240925321609856 19
17 scan user2092537462521132907 99
24 scan user2427984445774218404 9
20 scan user1524085488867257909 100
24 scan user2136116578335570768 58
19 scan user7993843832876563422 3
19 scan user5216930730914682286 76
24 scan user758350234054035687 40
17 scan user339713383916747223 40
24 scan user2136116578335570768 38
24 scan user6604400839060107709 58
17 scan user2136116578335570768 89
20 scan user2605824819918534225 30
19 scan user2813837565819502111 51
20 scan user1831203292307155099 17
17 scan user3870297196174701039 90
24 put user3689942976439027189
20 scan user6178272541817424287 100
24 scan user5101049048026194000 74
19 scan user5240964780157425721 3
19 scan user7022064605590954444 25
19 scan user5140043249133179491 2
19 scan user2930944400342600079 34
24 scan user2341863583374835103 37
17 put user8311646337783976994
17 scan user902368680351012156 12
20 scan user5373843795085074146 76
19 scan user352445511028125273 84
24 scan user3642199094482780376 53
17 scan user1561823177001066922 49
24 scan user4995798633621176828 83
17 scan user4751988003148173537 87
20 scan user1992437385861133590 92
19 scan user5830935385635931924 13
19 scan user8751672126018330131 84
24 scan user3218642039114013726 63
20 scan user8076648110837368617 46
17 scan user7063003402084069192 41
19 put user8169930456212695909
19 scan user8435484388498445037 35
20 put user8680168334492986308
17 scan user6970006877547235923 45
20 scan user3139459846603999858 98
26 scan user5100967324757247699 15
19 scan user4403677763360239445 59
26 scan user4322185822828415270 31
27 scan user3480291955809148340 31
17 scan user52436722236819168 80
26 scan user5609707483556036192 40
26 scan user377417319240230166 77
27 scan user1741105446171080107 84
19 scan user804383543836363748 29
19 scan user6306074323276982222 11
19 scan user550150534273792714 38
25 scan user6222229456089083158 3
27 scan user9015220239467727972 10
25 scan user7377183821540691437 56
19 scan user6395083609727343114 54
17 scan user737039726628473228 48
25 scan user105495824171880451 2
25 scan user6988324401012561393 6
25 scan user954025931121969356 22
17 scan user2919786924157314587 90
25 scan user6449078079160006581 18
27 scan user7620972516499066444 85
25 scan user5294661602575060278 97
29 scan user7030067372048800231 62
17 scan user8033624163710715555 21
27 scan user5523486182370679754 29
17 scan user1783759448837696470 20
29 scan user5609707483556036192 51
25 scan user5878640722957497018 30
27 scan user2643554654055158927 13
17 scan user4322185822828415270 60
29 scan user801868126418251518 8
25 scan user1180235261883565304 22
27 scan user3645320871044899084 30
29 scan user5834570724078325050 5
17 scan user470408381251638398 40
29 scan user4972951191378361356 14
27 scan user3971500720869778005 84
25 scan user2870105630111053440 80
29 scan user1473431111214555033 2
29 scan user1131673888861585053 7
17 put user1800913872644476462
29 scan user341393265453168567 5
17 scan user113756121183319228 28
29 scan user3775009031963022460 54
17 put user7602694208369492081
25 scan user1378476738299990708 28
27 scan user6305766430793009727 8
17 scan user4107165329590671610 98
27 scan user702171747028614970 77
25 scan user5233173294565242579 6
19 put user4390315769763472432
25 scan user8494845939067214041 10
19 scan user3669323558949075723 70
25 scan user1004293084493512710 77
27 scan user8587342154715374691 14
27 scan user251069250102067381 47
17 scan user4866644534402052141 61
19 scan user7598423540916284955 26
22 scan user462405614793792611 76
21 scan user7022064605590954444 39
18 scan user3793018662944375435 99
16 scan user4447691937783606871 33
15 scan user1652687481571426459 56
21 scan user1285290868412123078 29
16 put user1411464565961543187
21 scan user6641799273371377431 70
16 scan user1446609076706807144 73
15 scan user4951702735928863101 4
15 scan user2136116578335570768 94
14 scan user1518921069604796081 51
18 scan user5147221341229176917 52
21 scan user9088685906200323875 49
16 scan user533186955044958645 68
14 scan user1326072573137617973 4
18 scan user7061643230327318129 7
14 scan user1673570784385243664 19
18 scan user9052181223698308855 5
18 scan user5175018850815125809 7
14 scan user562209616265517219 54
19 scan user4493320879594502775 10
18 scan user721853405549204978 48
26 scan user5609707483556036192 40
19 scan user225616813175009067 16
26 scan user7774591887521363743 35
19 put user1526061445591953962
19 scan user7884333676069189198 49
14 scan user3267763372648134425 77
18 put user5175406075096285331
18 scan user8932130140668428754 61
26 scan user6493092253583374007 92
19 scan user6103259749448802234 87
18 scan user1786573332915842683 73
14 scan user4322185822828415270 37
14 scan user7923995459770403197 72
26 scan user6963980067814086189 6
26 scan user3844006831894192565 10
19 scan user5488045596437141088 79
26 scan user4562987761346812950 27
18 scan user8714609874475933937 89
26 scan user6827195538068911688 40
14 scan user4283441298277838458 77
19 scan user8940281316370867909 49
17 scan user7653577146708980425 9
29 scan user352250703151665875 90
28 put user4195891186674297753
18 scan user2225138510607471620 6
18 scan user8164766036950234081 77
28 scan user6762619206307301351 47
14 scan user1104996300299917057 18
15 scan user7959233383830298154 97
20 scan user3642199094482780376 21
17 scan user3321378471796822681 82
28 scan user2136116578335570768 92
24 scan user1092377257796052104 65
23 put user8955020761545508808
20 scan user1760981912568129513 8
23 scan user1957934558896956382 32
20 scan user1709620736985447022 38
28 scan user699635829791778469 80
23 scan user3468258772630565594 26
27 scan user23890799032543179 86
15 scan user4596696604586639205 37
23 scan user3111580613749104665 74
25 scan user3642199094482780376 96
14 scan user295869554252601449 95
27 scan user8511851125103558491 39
23 scan user137540493869653984 60
25 scan user7889319896575245063 41
14 scan user3839459633295579740 98
27 scan user3118611868427262924 59
23 scan user1049727218427949216 28
25 scan user2846960549734046159 43
23 scan user4123912985073423070 21
25 put user7606983876414511916
23 scan user1906134361406830851 68
25 scan user8648740885459061778 18
14 scan user3663183664608412892 64
25 put user7465267994843230831
25 scan user380492697170482844 77
23 scan user7402835029642722624 6
23 scan user927934201885583567 54
14 put user2196554871294356086
14 scan user1781774066289061905 8
14 scan user6014468778216283225 71
25 put user2054838989723075001
25 scan user4125030514625944692 87
23 scan user6143699808879998564 55
14 scan user5609707483556036192 58
23 put user3609515132475679368
23 scan user3607835250939258024 52
25 scan user2136116578335570768 76
14 scan user4325079038703748510 26
29 scan user4951702735928863101 95
14 scan user7522769064766576153 2
14 scan user6604400839060107709 4
25 scan user7022064605590954444 33
26 scan user3168513869163125228 8
14 scan user8642212331141335412 84
16 scan user7757286662998231109 60
25 scan user3381381706146678434 92
16 scan user7606983876414511916 5
29 put user2192265203249336251
16 scan user8875339831973576522 34
14 scan user7479672149493845914 84
16 scan user4322185822828415270 13
16 scan user831369024882004239 9
19 scan user208206358041547647 45
16 scan user71673896324541099 85
22 scan user6616038943960346622 28
14 scan user4979726414729838187 2
14 scan user2172140632122632367 16
25 scan user2547362483684444960 63
19 scan user6053544702592215017 15
14 scan user2136116578335570768 76
19 scan user5658710269957218757 20
16 scan user444761136448120686 85
14 scan user3670657831892685027 41
19 scan user821102909034214175 11
25 scan user4847772512950011260 63
19 scan user2136116578335570768 36
21 scan user5882882420543896622 95
19 scan user8301997442600035933 61
16 scan user7780064199267798066 22
22 scan user5103507205292597675 84
16 scan user8542321143875239466 26
19 scan user7580784525096038067 17
16 scan user3480544023837316293 93
19 scan user8898004283635630382 100
21 put user4252889556237211182
21 scan user4331558186866950632 8
21 scan user6821081542541390616 3
21 scan user2136116578335570768 35
22 scan user3673010758548759916 48
21 scan user3180239159857735479 64
14 scan user4848666264759265962 25
22 scan user5389078086622962627 98
16 scan user5101049048026194000 53
14 scan user4532622973185460761 20
14 scan user3849538795264094717 53
17 scan user3505988606767190296 63
26 scan user8577183660949672687 27
14 scan user4322185822828415270 86
22 scan user6178272541817424287 92
26 scan user3843033748287750836 21
26 scan user7397142011206687144 75
17 scan user3117972576117935449 82
14 scan user947030001080891368 94
17 scan user5629427686711307919 59
26 scan user2547362483684444960 95
25 scan user361591705851634441 74
17 scan user5101049048026194000 15
17 scan user3574208130968378070 29
26 scan user2136116578335570768 20
26 scan user8297172277160113396 57
17 scan user7825385248594721475 14
21 scan user4685448360483407107 28
25 scan user5183605085126494529 97
26 scan user5113447383840457796 90
21 scan user975526454599635564 67
20 scan user7434343246169738194 95
21 scan user6095855488137778614 86
26 scan user7397142011206687144 63
20 scan user5405654441570637174 15
26 scan user1472059122162106184 10
20 scan user6445537716978161555 10
26 scan user6729875592676732514 83
20 put user3884367559528201868
20 put user1686316993014065687
29 scan user8296499232040459851 70
20 scan user1545070058992890425 72
29 scan user8649048777943034273 91
26 scan user737039726628473228 44
20 scan user5258522072708726308 83
26 scan user2820203629375191136 36
29 scan user4240465321609805627 22
26 scan user5572085271501499550 53
29 scan user4068877926413665734 85
23 scan user5486423930828283560 94
18 scan user3994222432683540420 57
15 scan user7109670541650299691 64
23 scan user361565807038492682 65
18 scan user5393903252062885164 54
23 scan user6355334640231757777 85
15 scan user4325192123311261607 4
15 scan user8747180751875521848 19
24 scan user2793551939626664899 81
18 scan user2269791977340166521 43
15 scan user5635940587684836111 61
18 put user2977355508582149150
18 scan user6100988546061673646 64
15 scan user2654640652440441703 50
24 scan user3331862902862454628 86
23 scan user7906990273734058747 64
18 put user3724112012106090143
15 scan user6306323999833390901 11
18 scan user4322185822828415270 38
15 scan user2546689438564791415 91
23 scan user7242076781860179006 37
18 scan user5948749018089009507 65
24 scan user7956024421473808108 46
23 scan user7967384559532737309 98
15 scan user5483667306901845902 11
24 scan user5955559566077566609 41
15 scan user1987638119234352812 96
18 scan user9154878441045366703 5
18 scan user477925727170175115 85
24 scan user1797843893708641272 60
23 scan user7382543048679612663 49
15 scan user7203366010119928264 88
24 scan user873790503563321659 97
18 scan user486215886293269126 80
23 scan user4630194986605807888 76
18 scan user2025034162073863260 97
15 scan user7022064605590954444 91
24 scan user5355500372806606917 45
23 scan user7567139102132536305 89
24 scan user4595771491438817707 95
15 scan user6507826236232589869 93
18 scan user9097971084444487899 92
23 scan user4313687539306252513 23
24 scan user5609707483556036192 96
23 scan user4995798633621176828 82
15 scan user6542629101683555261 78
18 scan user4438059651719719245 3
18 scan user3100610091443094260 7
18 scan user7681592971512771200 18
24 scan user7780616305782754203 58
23 scan user4185229992548163856 55
18 scan user587993453017930513 21
15 scan user1918866488518208901 19
18 scan user3395579235625136333 66
24 scan user4322185822828415270 44
15 scan user8465736092052284129 13
23 scan user1831203292307155099 66
15 scan user8543885549332388439 43
24 scan user4501694261213454649 95
18 scan user4326198959728029406 72
15 scan user5101049048026194000 15
15 scan user1549619649063262524 72
23 scan user9006820959035634339 16
23 scan user8352207335819870732 43
18 scan user8319268914312842497 16
24 scan user3750962336898739065 54
18 scan user97205665048786440 43
15 scan user5531468449009801270 54
23 scan user7038452570963449891 92
18 scan user3642199094482780376 47
27 scan user184169917327044938 100
15 scan user4161755903817560869 74
18 scan user7374256852855032127 39
23 scan user4425774400512968546 14
23 put user3213874133825799744
18 scan user5101049048026194000 85
15 scan user4200019799653184260 51
23 scan user2222828762585661313 64
27 scan user2136116578335570768 65
18 scan user6640792436954609632 14
15 scan user626987654124916004 6
18 scan user7637278758602615590 93
27 scan user6604400839060107709 14
15 scan user7723010005249080095 82
23 scan user3642199094482780376 99
27 scan user2853807242004688605 30
27 scan user9181003923092078562 19
27 scan user5982489222667402558 42
23 scan user8319862627635309015 33
15 scan user2054221769059225998 25
18 scan user3717219740848586740 58
23 put user3355590015397080829
15 scan user6213808104011511053 83
27 scan user8329062255442863451 6
23 scan user2546016393445137870 72
27 scan user6103259749448802234 79
18 scan user5532562471220940407 65
23 scan user6267137382321705286 99
15 scan user7006747155088215649 20
18 scan user7179079892849016876 23
27 scan user2736132592972265878 10
27 scan user7108663705233531892 7
15 scan user8103811790639415071 88
18 scan user2353102782829066896 92
27 scan user2341498430739154053 64
29 scan user4597508633126947606 78
27 scan user5469118706305150926 2
15 scan user6669370613742300129 42
27 scan user4439179572744000141 50
18 scan user7242718465641265755 57
29 scan user7474173938934269832 12
15 scan user1064913539507217466 33
18 scan user8653095667652974479 32
29 scan user7478073991226370871 4
29 scan user3505988606767190296 30
18 scan user5609707483556036192 18
15 scan user6199930157062710348 40
18 scan user2605824819918534225 98
19 scan user2750316040933279804 52
29 scan user3129412045974051677 14
15 scan user7704596676997364351 38
19 scan user5348356033520935561 22
15 scan user2136116578335570768 19
19 scan user7016487063234191335 39
15 put user8645999298825923354
15 scan user7940706970971069313 34
19 put user3998964439158612643
19 scan user4914111885212893255 48
15 scan user7317852196614585216 16
15 scan user2306995603774976845 53
19 scan user4848666264759265962 89
15 scan user655426847491951645 98
19 scan user2145097890925283321 26
19 scan user8506684314369337389 19
15 scan user8269001760941299143 34
19 scan user934379597238459619 57
15 scan user2045401511535646773 64
19 scan user5909226217808450364 94
15 scan user5532562471220940407 46
15 put user8783425512352184604
15 scan user1277030571400684301 32
19 scan user1800284006159087499 59
15 scan user676054118979087422 96
29 scan user6448104995553564852 7
19 scan user2554610481753690901 42
19 scan user1678143881796998248 9
15 put user8641709630780903519
23 scan user5761559787247540809 58
15 scan user6743167680300251012 44
19 scan user8495326567782167462 17
19 scan user6118351030736514835 82
15 scan user8109643792496105407 28
23 scan user144351041858211086 71
15 scan user918341131157447048 14
15 scan user8213019517488241837 75
19 scan user6970233046762262117 96
23 scan user6475594612655541249 6
23 scan user7038452570963449891 94
15 scan user4110847066664930766 72
19 scan user4635885613570084094 81
28 scan user5063571281917737251 86
19 scan user3267789271461276184 85
28 scan user8666046109982194412 83
19 scan user3281151265058043197 20
24 scan user5538142405049462790 78
26 scan user4891082280915158345 84
20 scan user2546016393445137870 24
20 scan user6069511690873224872 3
20 scan user2252294336412333763 73
28 scan user1068183725313929542 76
26 scan user4322185822828415270 54
21 scan user928242094369556062 87
26 scan user1891150702201206310 18
20 scan user5640966023526643083 81
28 scan user4239453022667612791 21
26 scan user6762619206307301351 14
28 scan user7581678276905292769 74
26 scan user132065790651460387 51
20 scan user4161755903817560869 22
26 scan user7103866830078510388 21
20 scan user7250110909656591589 51
28 scan user3992511189808552280 28
26 scan user5101049048026194000 53
28 scan user5609707483556036192 11
26 scan user1678143881796998248 40
28 scan user594246431966106441 11
20 scan user5486423930828283560 91
28 scan user9057201197014690790 12
26 scan user2419084856453452152 33
28 scan user352250703151665875 80
21 scan user8484158846127938385 45
26 scan user2136116578335570768 60
20 scan user7660048440874998236 69
28 scan user6203955111258022270 54
26 scan user6604400839060107709 55
21 scan user2136116578335570768 100
20 scan user8940767407611246367 59
26 scan user5609707483556036192 89
28 scan user3393546018748731725 51
21 scan user8723509463796700189 92
20 scan user2973920377010632910 17
28 scan user2712026246284514654 76
26 scan user4538568059649664194 14
20 scan user7927391376006168330 36
26 scan user6069511690873224872 86
21 scan user4711653174327305993 90
28 scan user3062906156119611317 66
24 scan user1773450154355641824 13
26 put user3231280625660747689
24 scan user2642581570448717198 57
26 scan user7891390829560489216 1
26 scan user5101049048026194000 30
28 scan user4732671497263264579 21
26 scan user5219640956209253914 34
28 scan user7083552913600772143 67
24 scan user9049748965245046939 23
26 scan user3786313345566147119 58
24 scan user5614840541479931224 45
24 scan user7743333347550756852 33
28 scan user61846802384194075 73
26 scan user7129795112777003575 96
24 scan user8064622781655970182 16
24 scan user8704903719140284321 44
28 scan user2136116578335570768 30
28 scan user5728037897886989641 46
24 scan user407956415459317482 2
24 scan user4101166810142422909 97
19 scan user611477787217477085 73
28 scan user2123245467803537862 30
20 scan user6571772701508811243 86
19 scan user4986757669407996446 45
28 scan user7737219352023235780 40
24 scan user4567668480840655594 78
28 scan user1341697916124329263 32
25 scan user7329035571613012467 40
20 scan user8257536392272041156 50
17 scan user110187468716573169 22
28 scan user6977605946734718941 66
17 scan user7038452570963449891 60
25 scan user3642199094482780376 67
20 scan user3122519774716548274 25
17 scan user6304307255946189540 100
14 scan user4322185822828415270 9
22 put user4394605437808492267
16 scan user5101049048026194000 69
14 scan user336812314044229672 42
22 scan user6973030457851205083 27
22 put user2433073496538006680
19 scan user2161006663278729360 47
26 scan user3642199094482780376 4
22 scan user4897222175255821176 68
26 scan user5609707483556036192 83
20 scan user4848666264759265962 3
20 scan user5556555733301178534 36
17 scan user250735458804953127 82
26 scan user6108053553550157975 45
20 scan user8393955769381534607 79
22 scan user2554918374237663396 34
22 scan user3918719585776026434 89
26 scan user315072975529997310 40
17 scan user6672716168047685757 60
20 scan user6754585078510888768 56
26 scan user5723212732447067104 46
17 scan user2178645679098976248 43
22 scan user6319389918241883205 21
20 scan user8357201410323110908 48
26 scan user548391320940184343 58
22 scan user3358856237905279430 62
17 scan user378789308292679015 21
17 scan user7644536182495800043 5
26 scan user3991278184176758287 38
20 scan user4476131131150642512 100
17 scan user4322185822828415270 33
17 scan user2320287691398495343 100
26 scan user5087127093917286539 69
22 scan user7789436563306333428 49
22 scan user5101049048026194000 46
20 scan user3755280974810566422 19
26 scan user4992815840479712976 49
22 scan user971023263161129495 38
17 scan user1920291910554703018 7
21 scan user5247104674498088552 45
17 scan user7038452570963449891 72
26 scan user5405436126352795291 74
22 scan user5624772866030607034 39
17 scan user5831495346148072372 32
21 scan user4690586880932727176 14
21 scan user1182362019324613999 83
22 scan user3146214570136752418 93
17 scan user4944567822467130257 96
26 scan user6536961982060661540 30
26 scan user4107028737641776028 74
22 scan user6081715218811029270 5
21 scan user7561585067117155681 55
22 scan user1415268813467253952 69
17 scan user550150534273792714 64
26 scan user6178272541817424287 75
21 scan user2342839058453036106 98
22 scan user2527738085315563507 61
17 scan user1891150702201206310 23
26 scan user2136116578335570768 75
22 scan user9039222927371904611 45
26 scan user5927504525938024727 27
21 scan user5179979172508039915 94
24 scan user4112219055717379615 19
24 scan user3942503958462361190 47
26 scan user7685192985318084055 87
22 scan user7572077352179971939 42
24 scan user5816900346919511366 63
22 scan user8072666335276321277 80
21 scan user923921064985969431 68
26 scan user9006820959035634339 58
24 scan user8518435503877089399 28
21 scan user577534920765440325 58
22 put user9134541017226245973
24 scan user2127826419212476757 75
26 scan user1488439233537417320 70
22 scan user9022364578753399328 93
21 scan user3205796827395122579 12
21 scan user1231670306738009785 28
24 scan user4150929827457630357 76
26 scan user5591952312074610444 27
21 scan user4784445795940248351 92
22 scan user2136116578335570768 91
26 scan user1417383753612604861 90
22 scan user5933341990320140100 91
24 scan user4923609151154639500 49
26 scan user7323011153351622007 38
21 put user9019944137595835198
24 scan user7894851859945147215 14
21 scan user8753513062620884803 23
26 scan user510296334167878591 67
24 scan user2136116578335570768 90
21 scan user7511149004682294688 73
22 scan user4161755903817560869 49
24 scan user3469938654166986938 73
26 scan user5644639906603717928 83
22 scan user4228821754184141677 85
21 scan user7996754328573019485 88
24 scan user3539232529286431752 23
26 scan user1338796846251811712 12
24 scan user1696557210048713992 45
22 scan user5151963347704249140 20
23 put user3372996507232028774
26 scan user2018336698692819255 17
23 scan user8054690457105294372 60
22 scan user2459725186286532917 89
21 scan user2136116578335570768 25
26 scan user8361440716437751238 49
21 scan user2605824819918534225 16
21 scan user917441916822767309 71
26 scan user5586143817559302593 75
23 scan user2136116578335570768 90
22 scan user7650116116324322426 22
23 scan user6806689205186473319 91
21 scan user1187608161856022128 58
22 scan user3450254604174637656 98
26 scan user7737219352023235780 6
26 scan user5685256729095416208 16
21 scan user8825771622534828472 31
26 scan user3312224422976129202 51
23 scan user8339727276736660635 33
21 scan user5101049048026194000 40
22 scan user4887994257163365707 99
26 scan user3002617100931261541 48
29 scan user4633761247600794673 92
18 scan user4322185822828415270 23
27 scan user8312350744242197335 94
18 scan user5175018850815125809 6
18 scan user4322185822828415270 93
22 scan user2656091973290077579 78
21 scan user3695667356213629465 90
27 scan user5629348354914120892 66
18 scan user4970574757380903982 4
18 scan user1094869167872781849 69
22 scan user8460043073616248649 85
27 scan user205418372776543193 13
18 scan user323854017717825428 63
27 scan user8752873770311557328 3
27 scan user5852296925692943276 45
27 scan user8312350744242197335 85
22 scan user6410927267931896287 15
25 scan user2136116578335570768 23
15 scan user5151989246517390899 51
22 scan user2234440968672758467 87
25 scan user4356793880402921264 19
27 scan user1519312121053618890 32
25 scan user7737219352023235780 57
15 scan user935972292980509625 63
27 scan user1678143881796998248 69
22 scan user3211749767856510323 48
15 scan user1887550688395893455 47
27 scan user8924908041412324572 97
22 scan user8934588297934832429 86
15 scan user1649113366579255363 72
27 scan user8139231876754229466 17
22 scan user4041747999421945350 66
15 scan user6178272541817424287 48
27 scan user1517834901390841255 15
15 scan user8390633722417531464 100
27 scan user631837282682076287 5
27 put user3218163801870819579
22 scan user42422674417197057 59
27 scan user6178272541817424287 81
27 scan user4848666264759265962 40
15 scan user1139799165750882449 51
22 scan user7781037282874239795 71
27 scan user4044168440579509480 99
15 scan user3228322295636521583 33
22 scan user5609707483556036192 47
15 scan user2136116578335570768 14
15 put user3235570293705767524
27 scan user4322185822828415270 42
22 scan user6650919569381744840 4
22 scan user7510783852046613638 29
19 scan user7576763534199239620 68
24 scan user2040633606247432791 98
28 scan user7397142011206687144 71
22 scan user869545734923256292 75
19 scan user2136116578335570768 56
19 scan user5325578497251368604 46
23 scan user2275071872681900720 96
17 scan user1597646960386244086 49
24 scan user9104392972455981466 7
24 scan user3670657831892685027 11
19 scan user4427906620479442278 41
20 scan user4448446706172206717 40
17 scan user4157182806405806285 64
19 scan user3899440795999957021 51
23 scan user1062685514754353460 75
20 scan user8582735304493294037 70
17 scan user9028173073268707179 78
19 scan user7163454549862305586 8
19 scan user2136116578335570768 4
19 scan user3321378471796822681 33
23 scan user2501362926712442969 3
14 scan user3545177615750635185 87
16 scan user1367342769456087701 23
23 scan user5609707483556036192 77
17 scan user8658649702668355103 46
20 scan user597959530378932393 6
24 scan user1215850155874839097 43
19 scan user6568446691246294625 41
23 scan user1475889268480958708 38
16 scan user6470656362608105615 84
24 scan user8077047016283375737 90
23 scan user381581256856196944 53
24 scan user4322185822828415270 10
16 scan user2714675248128864252 58
24 scan user7228119503114191274 44
23 scan user4464290364376759890 68
24 scan user5398792095955796554 92
16 scan user6124131234966921653 2
16 scan user1808896139283597978 80
23 scan user1062685514754353460 27
23 scan user5101049048026194000 42
23 scan user1913507261379287675 77
24 scan user7505455986246259208 28
16 scan user3642199094482780376 33
24 scan user7985362829175523488 1
16 scan user752105109103044070 66
24 scan user1680818782454489605 17
24 scan user5787060194633219354 80
23 scan user7906990273734058747 39
23 scan user3633009721025006626 93
16 scan user5742807205173285774 49
24 scan user8266026821797019602 72
16 scan user1820703153247154530 53
23 scan user1992437385861133590 71
24 scan user6826887645584939193 6
16 scan user3295447797626570220 12
24 scan user3162034720999923106 98
16 scan user6762619206307301351 87
23 put user2862758628951738375
23 scan user4887377036499516704 62
16 scan user2136116578335570768 80
24 scan user4234327818740902070 85
23 scan user8813972462568456231 10
23 scan user1836107789544264663 59
16 scan user7606983876414511916 28
16 scan user6178272541817424287 31
24 scan user1969715674047371175 64
16 scan user198274033490871837 53
23 scan user994586929157863094 98
28 scan user9060402305373996525 98
16 scan user2212588545551013008 33
24 scan user6604400839060107709 31
23 scan user5976204882380659834 24
16 scan user6604400839060107709 51
24 scan user4848666264759265962 28
23 scan user4206856246454883121 34
28 scan user4316379719784866693 33
24 scan user5498398898079302490 68
16 scan user6746400149998123543 89
28 scan user2127258604703151998 99
20 scan user6731108598308526507 22
22 scan user7397142011206687144 91
20 scan user1986266130181903963 2
20 scan user3782105400790073585 73
16 scan user2536783012827257364 13
16 scan user6681206597572664203 96
22 scan user1018810323751640890 29
28 scan user5596083996107162714 43
24 scan user191794885327669715 94
22 scan user2226623584267433566 43
28 scan user7038452570963449891 85
22 scan user1797843893708641272 12
16 scan user4155308116992925543 92
27 scan user5498398898079302490 85
24 scan user4164805382934671788 40
27 scan user4304289276454575392 98
24 scan user2136116578335570768 4
28 scan user3545290700358148282 44
16 scan user4630526386431162868 37
16 scan user1925840483044658605 17
28 scan user5609707483556036192 72
16 scan user8940767407611246367 51
14 scan user8582735304493294037 12
27 scan user973229352399365217 78
15 scan user9009722028908151890 27
25 scan user7938167090435719337 85
16 scan user4180517911715754416 26
15 scan user4322185822828415270 48
16 scan user3179119238833454583 100
15 scan user169017349058102758 10
27 scan user8204060276544007756 5
15 scan user7693513070083840849 47
27 scan user5294913670603228231 61
25 scan user3921624618947057460 25
25 scan user1858546071991292329 65
15 scan user8049444314573886243 59
27 scan user6148693883383238740 55
16 scan user918585345188430690 61
25 scan user1167653935488539896 100
15 scan user6795182229709704951 64
27 scan user8179636611548345525 88
16 scan user8312350744242197335 5
16 scan user8793621722226726153 34
15 scan user7038452570963449891 98
16 scan user1368123436657829306 58
25 scan user5101049048026194000 62
15 scan user1853526098674910394 45
22 scan user2481829677436446329 41
25 scan user4379975113942850990 42
16 scan user8834145004153780346 80
15 scan user7452812398877258480 97
22 scan user2136116578335570768 40
25 scan user235775306940711071 16
25 scan user550150534273792714 20
25 scan user1871196475833724078 70
27 scan user5137029094653148843 91
16 put user5391526818065427790
18 scan user7902750967619418417 77
21 scan user7038452570963449891 41
29 scan user8181477548150900197 9
16 scan user2842560188553272501 25
14 scan user3522878316724262375 77
27 scan user7828951509589708260 100
18 scan user6845983444780246994 82
19 scan user7119602866200975501 53
14 scan user2667152072862218596 40
18 scan user4322185822828415270 75
19 scan user5184893915214093064 73
27 scan user5038704704315961144 29
14 scan user6720950104542824503 88
18 scan user4670049186711722011 79
27 scan user6432584883177182348 71
19 scan user8499905127719347083 41
14 scan user5609707483556036192 8
14 scan user1259612262270038570 25
27 scan user4204290467106391386 82
19 scan user5888573047508172828 35
14 scan user930279274544474145 54
19 scan user4432366633283683765 38
16 scan user5816203794458475336 52
28 scan user4215311351342781296 54
27 scan user2136116578335570768 93
14 scan user7187791029063596479 31
16 scan user857938991361584175 54
24 scan user6139504509925464990 40
23 scan user7890352631805154621 28
25 scan user8808921127913507500 95
23 scan user1439875469043677795 98
24 put user5249810936494146705
24 scan user2136116578335570768 27
26 scan user1678143881796998248 42
24 scan user1467454663411784804 99
26 scan user4264936820933237901 33
20 scan user1225669395818001810 61
23 scan user7606983876414511916 99
26 scan user2406497175288153995 73
24 scan user4848666264759265962 60
20 scan user3094049220010945837 64
21 scan user2136116578335570768 78
23 scan user434975649315284043 31
26 scan user3681483908252615539 20
21 scan user5703566398563557367 27
23 scan user7366408107111140430 29
26 scan user8863167665374338920 6
20 scan user4599188514663368950 68
26 put user5760048814774437104
21 scan user1594445852026938351 28
23 scan user5633813830243787416 18
16 scan user3626669556282459360 49
23 scan user6066082021827133669 7
23 scan user3064357476969247193 83
20 scan user5080314154456970163 86
16 scan user3610818044080721876 41
24 scan user6604400839060107709 31
24 scan user4760995214551027849 41
23 scan user6729875592676732514 94
20 scan user2661905930330810467 49
24 scan user9105423316214131750 5
19 scan user2909179163015225958 100
24 scan user6495357994445077558 35
20 scan user8313049688174992639 11
24 scan user6604069439234752729 21
23 scan user7223346135300552255 26
24 scan user4426447445632622091 72
23 scan user8236770137364250523 44
25 scan user917660232040609192 19
19 put user5116674391012905290
19 scan user8043330319046365171 80
25 scan user5101049048026194000 29
25 put user4974958509441624205
17 scan user5248772738738812110 44
24 scan user3716772864943959389 32
19 scan user919453198184543633 89
17 scan user7539146784670128015 81
15 scan user2929524440831530999 55
19 scan user8352425651037712615 15
23 scan user4848666264759265962 58
20 scan user8879100900845022705 83
19 scan user2837588185695510797 40
23 scan user8481921395551135867 44
19 scan user3642199094482780376 43
23 scan user3211749767856510323 46
